ID,Title,Template,Date,Link,Categories
160340,Philadelphia plumbing code webinar slides,document,2020-10-30 14:08:23,www.phila.gov/documents/philadelphia-plumbing-code-webinar-slides/,Department of Licenses and Inspections
159921,Declaration of Emergency and Emergency Order: Curfew,document,2020-10-28 15:36:59,www.phila.gov/documents/declaration-of-emergency-and-emergency-order/,Office of the Mayor
154995,Strategic framework,document,2020-10-28 08:38:24,www.phila.gov/documents/strategic-framework/,Office of Community Empowerment and Opportunity
156291,At Home: Eviction Prevention & Response,document,2020-10-28 08:37:09,www.phila.gov/documents/at-home-eviction-prevention-response/,Office of Community Empowerment and Opportunity
159546,PHLConnectED presentations,document,2020-10-27 10:25:35,www.phila.gov/documents/phlconnected-presentations/,Office of Innovation and Technology;PHLConnectED
159541,PHLConnectED communications toolkits,document,2020-10-27 10:10:50,www.phila.gov/documents/phlconnected-communications-toolkit/,Office of Innovation and Technology;PHLConnectED
159516,Philadelphia Worker Relief Fund Final Report,document,2020-10-26 20:59:42,www.phila.gov/documents/philadelphia-worker-relief-fund-final-report/,Department of Labor;Mayor's Fund for Philadelphia;Office of Immigrant Affairs
159065,Project scoping meeting application and instructions,document,2020-10-22 14:11:20,www.phila.gov/documents/project-scoping-meeting-application-and-instructions/,Department of Licenses and Inspections
159018,L&I inspection checklists,document,2020-10-22 13:24:50,www.phila.gov/documents/li-inspection-checklists/,Department of Licenses and Inspections
153391,COVID-19 Case Studies,document,2020-10-20 13:02:42,www.phila.gov/documents/covid-19-case-studies/,Department of Public Health
157859,Professional services contract documents for the Department of Streets,default_document,2020-10-16 16:41:09,www.phila.gov/documents/professional-services-contract-documents-for-the-department-of-streets/,Department of Streets
157832,M/W/DSBE payment validation documents for the Department of Streets,default_document,2020-10-16 16:26:05,www.phila.gov/documents/m-w-dsbe-payment-validation-documents-for-the-department-of-streets/,Department of Streets
157565,Department of Streets regulations,default_document,2020-10-15 15:27:58,www.phila.gov/documents/department-of-streets-regulations/,Department of Streets
157379,Draft ADA Transition Plan,document,2020-10-15 10:46:17,www.phila.gov/documents/draft-ada-transition-plan/,Mayor's Office for People with Disabilities
157368,2020 Wage Tax forms,document,2020-10-15 09:59:05,www.phila.gov/documents/2020-wage-tax-forms/,Department of Revenue
157362,2020 School Income Tax forms,document,2020-10-15 09:56:26,www.phila.gov/documents/2020-school-income-tax-forms/,Department of Revenue
157354,2020 Earnings Tax forms,document,2020-10-15 09:45:48,www.phila.gov/documents/2020-earnings-tax-forms/,Department of Revenue
157296,Commercial Waste Report Guide,default_document,2020-10-14 16:04:26,www.phila.gov/documents/commercial-waste-report-guide/,Department of Streets
156739,Application for trash and recycling pickup for condos and co-ops,default_document,2020-10-09 15:17:38,www.phila.gov/documents/application-for-trash-and-recycling-pickup-for-condos-and-co-ops/,Department of Streets
156215,Street event application form,default_document,2020-10-07 17:24:07,www.phila.gov/documents/street-event-application-form/,Department of Streets
156206,Right-of-Way Improvement Standards (ROWIS),default_document,2020-10-07 17:12:25,www.phila.gov/documents/right-of-way-improvement-standards/,Department of Streets
156188,Philadelphia Regional Office of EMS annual reports,document,2020-10-07 16:54:48,www.phila.gov/documents/philadelphia-regional-office-of-ems-annual-reports/,Philadelphia Regional Office of Emergency Medical Services
156182,Application for driveway paint marking permit,default_document,2020-10-07 16:53:49,www.phila.gov/documents/application-for-driveway-paint-marking-permit/,Department of Streets
155996,Legal Action Against Commonwealth Over Preemption of Gun Safety Laws,document,2020-10-07 12:18:47,www.phila.gov/documents/legal-action-against-commonwealth-over-preemption-of-gun-safety-laws/,Law Department;Office of the Mayor
155598,2019 Owner Occupied Payment Agreement reports,document,2020-10-06 09:33:50,www.phila.gov/documents/2019-owner-occupied-payment-agreement-reports/,Department of Revenue
155569,State routes in Philadelphia,default_document,2020-10-06 08:08:15,www.phila.gov/documents/state-routes-in-philadelphia/,Department of Streets
155099,Update to the Special Committee on Gun Violence Prevention,document,2020-10-02 15:39:00,www.phila.gov/documents/update-to-the-special-committee-on-gun-violence-prevention/,Office of Violence Prevention
154903,Rebuild resources for businesses,document,2020-10-02 10:08:58,www.phila.gov/documents/rebuild-resources-for-businesses/,Managing Director's Office
154587,Philadelphia Public Bank Feasibility Study,document,2020-09-30 10:21:52,www.phila.gov/documents/philadelphia-public-bank-feasibility-study/,Uncategorized
151325,2020 general election mail-in ballot guide,document,2020-09-25 09:00:54,www.phila.gov/documents/2020-general-election-mail-in-ballot-guide/,Office of Immigrant Affairs;Office of the City Commissioners;Office of the Mayor
153849,Emergency Order Concerning Long-Term Care Facilities,document,2020-09-24 15:50:26,www.phila.gov/documents/emergency-order-concerning-long-term-care-facilities/,Law Department;Office of the Mayor
153147,Reentry Solutions Microgrants for Community Engagement,document,2020-09-21 11:11:15,www.phila.gov/documents/reentry-solutions-microgrants-for-community-engagement/,Office of Reentry Partnerships
153121,Criminal Justice Microgrant Fund: Guidelines and Letter of Intent (LOI),document,2020-09-21 09:56:01,www.phila.gov/documents/letter-of-intent-loi-and-macarthur-microgrant-guidelines/,Office of Criminal Justice
152982,COVID-19 pandemic paid sick leave resources,document,2020-09-18 12:39:03,www.phila.gov/documents/covid-19-pandemic-paid-sick-leave-resources/,Department of Labor
152855,Access Centers discipline policy and rules,document,2020-09-17 14:47:41,www.phila.gov/documents/access-centers-discipline-policy-and-rules/,Office of Children and Families
152831,Philadelphia Forward: Revised priorities for Mayor Kenney's second term,document,2020-09-17 14:44:53,www.phila.gov/documents/philadelphia-forward-revised-priorities-for-mayor-kenneys-second-term/,Office of the Mayor
152240,Mail-in ballot guide postcard,document,2020-09-11 16:16:12,www.phila.gov/documents/mail-in-ballot-guide-postcard/,Office of Immigrant Affairs;Office of the City Commissioners;Office of the Mayor
150539,Become a commercial tenant water customer,document,2020-09-10 10:49:21,www.phila.gov/documents/become-a-commercial-tenant-water-customer/,Department of Revenue
151747,Philadelphia's recovery from COVID-19: plans and reports,document,2020-09-10 07:53:33,www.phila.gov/documents/philadelphias-recovery-from-covid-19-plans-and-reports/,Department of Commerce;Managing Director's Office
151507,Executive Order for Commission on Faith-Based and Interfaith Affairs,document,2020-09-08 16:44:51,www.phila.gov/documents/executive-order-for-commission-on-faith-based-and-interfaith-affairs/,Faith-Based and Interfaith Affairs;Mayor's Office of Public Engagement
151131,"COVID-19 fraud, waste, and abuse flyers",document,2020-09-04 14:00:06,www.phila.gov/documents/covid-19-fraud-waste-and-abuse-flyers/,Managing Director's Office
150483,PHLConnectED general program flyers,document,2020-09-01 16:08:21,www.phila.gov/documents/phlconnected-flyers/,Office of Innovation and Technology;PHLConnectED
149782,FY 2021 Water receivable reports,document,2020-08-31 15:45:08,www.phila.gov/documents/fy-2021-water-receivable-reports/,Department of Revenue
149800,FY 2021 School District monthly revenue collections,document,2020-08-31 15:43:46,www.phila.gov/documents/fy-2021-school-district-monthly-revenue-collections/,Department of Revenue
149793,FY 2021 City monthly revenue collections,document,2020-08-31 15:40:09,www.phila.gov/documents/fy-2021-city-monthly-revenue-collections/,Department of Revenue
149788,FY 2021 Taxes receivable reports,document,2020-08-31 15:39:26,www.phila.gov/documents/fy-2021-taxes-receivable-reports/,Department of Revenue
150074,"Broad, Germantown, and Erie (BGE) community meeting materials",default_document,2020-08-27 15:45:53,www.phila.gov/documents/broad-germantown-and-erie-bge-community-meeting-materials/,"Department of Commerce;Department of Planning and Development;Office of the Mayor;Office of Transportation, Infrastructure, and Sustainability;Philadelphia City Planning Commission"
147538,PHLgovTV broadcast schedule,document,2020-08-10 10:50:07,www.phila.gov/documents/phlgovtv-broadcast-schedule/,PHLgovTV
147054,2020 school inspections program webinar slides,document,2020-08-06 16:38:20,www.phila.gov/documents/2020-school-inspections-program-webinar-slides/,Department of Licenses and Inspections
146171,City Suites Ticket Recipients Reports,document,2020-07-30 14:32:28,www.phila.gov/documents/city-suites-ticket-recipients/,Office of the Mayor
146094,Colorado Street Fire Reports,document,2020-07-30 08:51:43,www.phila.gov/documents/colorado-street-fire-reports/,Philadelphia Fire Department
145384,Trade license materials,document,2020-07-28 11:43:35,www.phila.gov/documents/trade-license-materials/,Department of Licenses and Inspections
145117,Coronavirus Interim Racial Equity Plan,document,2020-07-27 12:40:29,www.phila.gov/documents/coronavirus-interim-racial-equity-plan/,Department of Public Health
144973,L&I appointment information,document,2020-07-24 10:17:24,www.phila.gov/documents/li-appointment-information/,Department of Licenses and Inspections
144544,"Philadelphia: An Age-Friendly, Livable City for All",document,2020-07-21 23:07:54,www.phila.gov/documents/philadelphia-an-age-friendly-livable-city-for-all/,Managing Director's Office
144272,Philadelphia Youth Commission | Year-In-Review 2019-2020,document,2020-07-20 22:43:27,www.phila.gov/documents/philadelphia-youth-commission-year-in-review-2019-2020/,Mayor's Office of Public Engagement;Mayor's Office of Youth Engagement
143789,Mixed Income Housing Program report,document,2020-07-17 09:09:54,www.phila.gov/documents/mixed-income-housing-program-report/,Department of Planning and Development
143340,2019 Tiered Assistance Program report,document,2020-07-16 09:49:07,www.phila.gov/documents/2019-tiered-assistance-program-report/,Department of Revenue
143523,Restore and Reopen grant program recipient list & report,document,2020-07-16 09:41:51,www.phila.gov/documents/restore-and-reopen-grant-program-recipients/,Department of Commerce
142954,COVID-19 employee protection resources,document,2020-07-13 14:41:26,www.phila.gov/documents/covid-19-employee-protection-from-retaliation-resources/,Department of Labor
142178,Become an occupant water customer,document,2020-07-08 15:25:59,www.phila.gov/documents/occupant-water-customer/,Department of Revenue
142158,Become a tenant water customer,document,2020-07-08 15:21:22,www.phila.gov/documents/tenant-water-customer/,Department of Revenue
141812,Assistance Programs to Help People During COVID-19,document,2020-07-06 19:16:23,www.phila.gov/documents/benefit-programs-to-help-people-during-covid-19/,Managing Director's Office
141538,COVID-19 Executive Order for Green Phase of Reopening,document,2020-07-05 21:47:40,www.phila.gov/documents/covid-19-executive-order-for-green-phase-of-reopening/,Department of Public Health;Office of the Mayor
141105,Columbus Statue Public Input Process,document,2020-07-02 22:06:17,www.phila.gov/documents/columbus-statue-public-input-process/,Law Department
140691,Philadelphia's jail population during COVID-19,document,2020-07-01 13:46:04,www.phila.gov/documents/philadelphias-jail-population-during-covid-19/,Office of Criminal Justice
140264,Declaration of Emergency related to presence of COVID-19 in Philadelphia,document,2020-06-30 10:52:26,www.phila.gov/documents/declaration-of-emergency-related-to-presence-of-covid-19-in-philadelphia/,Law Department;Office of the Mayor
140250,Philadelphia Law Department's Year in Review,document,2020-06-30 10:44:22,www.phila.gov/documents/philadelphia-law-department-year-in-review/,Law Department
